id_knjige,zanr
2404,fantasy
2404,young-adult
2404,fiction
2405,mystery
2405,fiction
2405,crime
2406,fiction
2406,humor
2406,classics
2407,paranormal-romance
2407,paranormal
2407,romance
2408,horror
2408,fiction
2408,zombies
2409,mystery
2409,fiction
2409,crime
2410,historical-fiction
2410,fiction
2410,civil-war
2411,fantasy
2411,dragons
2411,young-adult
2412,fiction
2412,historical-fiction
2412,fantasy
2413,drama
2413,fiction
2413,contemporary
2414,fiction
2414,japan
2414,japanese-literature
2415,mystery
2415,thriller
2415,fiction
2416,fantasy
2416,fiction
2416,science-fiction
2417,epic
2417,contemporary
2418,childrens
2418,classics
2418,poetry
2419,fiction
2419,romance
2419,chick-lit
2420,young-adult
2420,dystopia
2420,short-stories
2421,fiction
2421,contemporary
2421,novels
2422,young-adult
2422,mystery
2422,fantasy
2423,fiction
2423,mystery
2423,thriller
2424,book-club
2424,fiction
2424,contemporary
2425,young-adult
2425,fantasy
2425,paranormal
2427,drama
2427,contemporary
2427,novels
2428,werewolves
2428,paranormal
2428,young-adult
2429,non-fiction
2429,mythology
2429,philosophy
2430,fiction
2430,thriller
2430,military-fiction
2431,historical-fiction
2431,fiction
2431,historical
2432,novels
2432,iran
2432,fiction
2433,india
2433,romance
2434,religion
2434,lds
2434,non-fiction
2435,mystery
2435,thriller
2435,fiction
2436,fantasy
2436,young-adult
2436,romance
2437,fantasy
2437,fiction
2437,young-adult
2438,fantasy
2438,fiction
2438,epic-fantasy
2439,romance
2439,erotica
2439,bdsm
2440,historical-fiction
2440,fiction
2440,historical
2441,fantasy
2441,young-adult
2441,romance
2442,star-wars
2442,science-fiction
2442,fiction
2443,fantasy
2443,fiction
2443,lgbt
2444,fantasy
2444,fiction
2444,short-stories
2445,fiction
2445,india
2445,indian-literature
2446,romance
2446,new-adult
2446,young-adult
2447,epic
2447,contemporary
2447,drama
2448,historical-fiction
2448,young-adult
2448,middle-grade
2449,fantasy
2449,fiction
2449,humor
2450,drama
2450,fiction
2450,contemporary
2451,non-fiction
2451,sports
2451,health
2452,fiction
2452,historical-fiction
2452,novels
2453,historical-fiction
2453,fiction
2453,historical
2454,fantasy
2454,young-adult
2454,fiction
2455,classics
2455,science-fiction
2455,fiction
2456,classics
2456,lgbt
2456,fiction
2457,science-fiction
2457,fiction
2457,fantasy
2458,non-fiction
2458,humor
2458,memoir
2459,fiction
2459,young-adult
2459,mystery
2460,fantasy
2460,young-adult
2460,fiction
2461,fiction
2461,chick-lit
2461,contemporary
2462,fantasy
2462,young-adult
2462,dystopia
2463,fiction
2463,japan
2463,japanese-literature
2464,plays
2464,drama
2464,fiction
2465,fantasy
2465,urban-fantasy
2465,mystery
2466,fantasy
2466,young-adult
2466,dragons
2467,contemporary
2467,epic
2467,book-club
2468,romance
2468,new-adult
2468,young-adult
2469,fiction
2469,thriller
2469,horror
2470,fiction
2470,magical-realism
2470,classics
2471,romance
2471,fiction
2471,fantasy
2472,fantasy
2472,young-adult
2472,romance
2473,fiction
2473,contemporary
2473,thriller
2474,graphic-novels
2474,middle-grade
2474,young-adult
2475,historical-fiction
2475,fiction
2475,historical
2476,young-adult
2476,fantasy
2476,science-fiction
2477,paranormal-romance
2477,paranormal
2477,romance
2478,urban-fantasy
2478,vampires
2478,paranormal
2479,young-adult
2479,contemporary
2479,romance
2480,fantasy
2480,fiction
2480,dystopia
2481,fiction
2481,japan
2481,japanese-literature
2482,fiction
2482,philosophy
2482,novels
2483,science-fiction
2483,space-opera
2483,fiction
2484,fiction
2484,westerns
2484,historical-fiction
2485,economics
2485,philosophy
2485,non-fiction
2486,non-fiction
2486,biography
2486,history
2487,fiction
2487,historical-fiction
2487,novels
2488,horror
2488,fiction
2488,classics
2489,historical-fiction
2489,fiction
2489,war
2490,romance
2490,contemporary-romance
2490,erotica
2491,fiction
2491,magical-realism
2491,romance
2492,fiction
2492,science-fiction
2492,thriller
2493,urban-fantasy
2493,fantasy
2493,paranormal
2494,fantasy
2494,young-adult
2494,fiction
2495,fantasy
2495,fiction
2495,humor
2496,science-fiction
2496,fiction
2496,classics
2497,contemporary
2497,book-club
2497,drama
2498,romantic-suspense
2498,mystery
2498,romance
2499,young-adult
2499,fantasy
2499,paranormal
2500,fiction
2500,humor
2500,literature
2501,fiction
2501,lgbt
2501,classics
2502,fiction
2502,france
2502,literature
2503,horror
2503,fiction
2503,japanese-literature
2504,paranormal-romance
2504,paranormal
2504,romance
2505,young-adult
2505,lgbt
2505,romance
2506,book-club
2506,fiction
2506,drama
2507,thriller
2507,romance
2507,mystery
2508,fiction
2508,young-adult
2508,childrens
2509,fantasy
2509,young-adult
2509,paranormal
2510,mystery
2510,thriller
2510,fiction
2511,fiction
2511,contemporary
2511,book-club
2512,classics
2512,fiction
2512,young-adult
2513,classics
2513,science-fiction
2513,fiction
2514,fantasy
2514,horror
2514,retellings
2515,fantasy
2515,young-adult
2515,fiction
2516,poetry
2516,classics
2516,literature
2517,travel
2517,non-fiction
2517,humor
2518,fiction
2518,young-adult
2518,mystery
2519,romantic-suspense
2519,mystery
2519,romance
2520,non-fiction
2520,history
2520,science
2521,non-fiction
2521,biography
2521,memoir
2522,lgbt
2522,contemporary
2522,young-adult
2523,biography
2523,non-fiction
2523,science
2524,historical-fiction
2524,romance
2524,fiction
2525,fantasy
2525,young-adult
2525,fiction
2526,young-adult
2526,fantasy
2526,paranormal
2527,middle-grade
2527,fiction
2527,animals
2528,horror
2528,fiction
2528,gothic
2529,classics
2529,horror
2529,fiction
2530,fiction
2530,fantasy
2530,magical-realism
2531,fantasy
2531,fiction
2531,humor
2532,non-fiction
2532,psychology
2532,self-help
2533,contemporary
2533,fiction
2533,epic
2534,history
2534,non-fiction
2534,war
2535,novels
2535,fiction
2535,dystopia
2536,horror
2536,fiction
2536,short-stories
2537,horror
2537,fiction
2537,vampires
2538,fiction
2538,young-adult
2538,fantasy
2540,poetry
2540,classics
2540,feminism
2541,fiction
2541,historical-fiction
2541,scandinavian-literature
2542,bulgarian-literature
2542,fantasy
2543,science-fiction
2543,fiction
2543,dystopia
2544,chick-lit
2544,romance
2544,contemporary
2545,romance
2545,fiction
2545,chick-lit
2546,philosophy
2546,non-fiction
2546,essays
2547,fantasy
2547,fiction
2547,humor
2548,fantasy
2548,young-adult
2548,fiction
2549,romance
2549,new-adult
2549,young-adult
2550,urban-fantasy
2550,vampires
2550,paranormal
2551,romance
2551,contemporary-romance
2551,erotica
2552,non-fiction
2552,classics
2552,animals
2553,fiction
2553,horror
2553,thriller
2555,urban-fantasy
2555,paranormal
2555,fantasy
2556,romance
2556,humor
2556,fiction
2557,fantasy
2557,young-adult
2557,horror
2558,fantasy
2558,young-adult
2558,magic
2560,science-fiction
2560,fiction
2560,fantasy
2561,war
2561,iran
2561,romance
2562,short-stories
2562,fiction
2562,classics
2563,fiction
2563,contemporary
2563,scotland
2564,dark
2564,romance
2564,bdsm
2565,science-fiction
2565,fiction
2565,science-fiction-fantasy
2566,young-adult
2566,paranormal
2566,fantasy
2567,horror
2567,thriller
2567,mystery
2568,fiction
2568,japanese-literature
2568,japan
2569,fiction
2569,historical-fiction
2569,classics
2570,childrens
2570,classics
2570,picture-books
2571,urban-fantasy
2571,vampires
2571,fantasy
2572,new-adult
2572,romance
2572,contemporary
2574,fantasy
2574,young-adult
2574,paranormal
2575,paranormal-romance
2575,paranormal
2575,vampires
2576,classics
2576,fiction
2576,adventure
2577,fiction
2577,contemporary
2577,novels
2578,romance
2578,young-adult
2578,new-adult
2579,epic
2579,contemporary
2579,drama
2580,chick-lit
2580,romance
2580,fiction
2581,fantasy
2581,young-adult
2581,fiction
2582,classics
2582,fiction
2582,france
2583,vampires
2583,young-adult
2583,fantasy
2584,young-adult
2584,romance
2584,contemporary
2585,fantasy
2585,fiction
2585,young-adult
2586,fiction
2586,thriller
2586,mystery
2587,young-adult
2587,mystery
2587,fantasy
2588,urban-fantasy
2588,vampires
2588,paranormal
2589,fiction
2589,poetry
2589,childrens
2590,fiction
2590,classics
2590,literature
2591,fantasy
2591,fiction
2591,science-fiction
2592,fantasy
2592,young-adult
2592,fiction
2593,science-fiction
2593,fantasy
2593,aliens
2594,mystery
2594,fiction
2594,thriller
2595,fantasy
2595,romance
2595,new-adult
2596,non-fiction
2596,spirituality
2596,psychology
2597,mystery
2597,fiction
2597,crime
2598,fiction
2598,classics
2598,literature
2599,fantasy
2599,urban-fantasy
2599,mystery
2600,young-adult
2600,romance
2600,contemporary
2601,fantasy
2601,science-fiction
2601,fiction
2602,vampires
2602,young-adult
2602,paranormal
2603,fantasy
2603,fiction
2603,epic-fantasy
2604,fiction
2604,historical-fiction
2604,war
2605,graphic-novels
2605,comics
2605,non-fiction
2606,contemporary
2606,young-adult
2606,spanish-literature
2607,historical-fiction
2607,fiction
2607,historical
2608,fiction
2608,contemporary
2608,drama
2609,mystery
2609,fiction
2609,crime
2610,young-adult
2610,vampires
2610,romance
2611,paranormal
2611,vampires
2611,paranormal-romance
2612,non-fiction
2612,self-help
2612,psychology
2613,fiction
2613,classics
2613,literature
2614,science-fiction
2614,fiction
2614,science-fiction-fantasy
2615,dark
2615,erotica
2615,bdsm
2616,fantasy
2616,young-adult
2616,fiction
2617,fiction
2617,young-adult
2617,childrens
2618,paranormal-romance
2618,paranormal
2618,romance
2619,fantasy
2619,fiction
2619,audiobook
2620,childrens
2620,fiction
2620,mystery
2621,fiction
2621,france
2621,classics
2622,fantasy
2622,classics
2622,german-literature
2623,vampires
2623,paranormal-romance
2623,paranormal
2624,christian
2624,fiction
2624,christian-fiction
2625,fiction
2625,epic
2625,drama
2626,urban-fantasy
2626,fantasy
2626,paranormal
2627,historical-fiction
2627,fiction
2627,mystery
2628,fantasy
2628,animals
2628,fiction
2629,historical-fiction
2629,fiction
2629,romance
2630,self-help
2630,non-fiction
2630,psychology
2631,fiction
2631,historical-fiction
2631,war
2632,science
2632,non-fiction
2632,evolution
2633,science-fiction
2633,fiction
2633,space-opera
2634,comics
2634,humor
2634,graphic-novels
2635,non-fiction
2635,animals
2635,biography
2636,fantasy
2636,young-adult
2636,romance
2637,fantasy
2637,fiction
2637,magical-realism
2638,fantasy
2638,young-adult
2638,fiction
2639,fiction
2639,epic
2639,drama
2640,fantasy
2640,fiction
2640,epic-fantasy
2641,historical-fiction
2641,fiction
2641,china
2642,fiction
2642,contemporary
2642,epic
2643,fiction
2643,thriller
2643,mystery
2644,mystery
2644,thriller
2644,mystery-thriller
2645,fantasy
2645,fiction
2645,science-fiction-fantasy
2646,fantasy
2646,young-adult
2646,fiction
2647,historical-fiction
2647,fiction
2647,greece
2648,fiction
2648,fantasy
2648,paranormal
2649,fiction
2649,contemporary
2649,novels
2650,short-stories
2650,fiction
2650,literary-fiction
2651,science-fiction
2651,fiction
2651,cyberpunk
2652,non-fiction
2652,history
2652,adventure
2653,young-adult
2653,dystopia
2653,science-fiction
2654,horror
2654,fiction
2654,mystery
2655,fiction
2655,short-stories
2655,science-fiction
2656,fiction
2656,historical-fiction
2656,thriller
2657,science-fiction
2657,fantasy
2657,classics
2658,fiction
2658,contemporary
2658,literary-fiction
2659,paranormal-romance
2659,paranormal
2659,romance
2660,vampires
2660,young-adult
2660,paranormal
2661,historical-fiction
2661,fiction
2661,lgbt
2662,fantasy
2662,young-adult
2662,fiction
2663,fantasy
2663,urban-fantasy
2663,fiction
2664,fantasy
2664,middle-grade
2664,fairy-tales
2665,fantasy
2665,young-adult
2665,science-fiction
2666,short-stories
2666,fiction
2666,contemporary
2667,fiction
2667,humor
2667,mystery
2668,comics
2668,graphic-novels
2668,batman
2669,poetry
2669,literature
2669,classics
2670,classics
2670,fiction
2670,france
2671,steampunk
2671,fantasy
2671,science-fiction
2672,novels
2672,romance
2672,fiction
2673,fantasy
2673,young-adult
2673,fiction
2674,science-fiction
2674,fiction
2674,science-fiction-fantasy
2675,young-adult
2675,romance
2675,contemporary
2676,fiction
2676,historical-fiction
2676,classics
2677,science-fiction
2677,fiction
2677,post-apocalyptic
2678,fantasy
2678,young-adult
2678,fiction
2679,paranormal
2679,paranormal-romance
2679,romance
2680,novels
2680,fiction
2680,horror
2681,fiction
2681,crime
2681,mystery
2682,non-fiction
2682,nature
2682,memoir
2683,graphic-novels
2683,comics
2683,horror
2684,fiction
2684,australia
2684,novels
2685,classics
2685,fantasy
2685,short-stories
2686,fiction
2686,classics
2686,contemporary
2687,history
2687,non-fiction
2687,politics
2688,historical-fiction
2688,fiction
2688,world-war-ii
2689,fiction
2689,italian-literature
2689,contemporary
2690,young-adult
2690,contemporary
2690,romance
2691,contemporary
2691,young-adult
2691,fiction
2692,historical-fiction
2692,fiction
2692,mystery
2693,comics
2693,humor
2693,graphic-novels
2694,fiction
2694,classics
2694,latin-american
2695,fantasy
2695,young-adult
2695,fiction
2696,fiction
2696,short-stories
2696,thriller
2697,historical-fiction
2697,fiction
2697,historical
2698,graphic-novels
2698,comics
2698,science-fiction
2699,romance
2699,contemporary-romance
2699,contemporary
2700,fiction
2700,historical-fiction
2700,classics
2701,young-adult
2701,science-fiction
2701,dystopia
2702,young-adult
2702,mystery
2702,romance
2703,science-fiction
2703,fiction
2703,fantasy
2704,urban-fantasy
2704,vampires
2704,paranormal
2705,non-fiction
2705,biography
2705,german-literature
2706,romance
2706,contemporary-romance
2706,contemporary
2707,young-adult
2707,romance
2707,chick-lit
2708,historical-fiction
2708,fiction
2708,historical
2709,fantasy
2709,fiction
2709,young-adult
2710,historical-fiction
2710,young-adult
2710,historical
2711,fiction
2711,mythology
2711,fantasy
2712,historical-fiction
2712,fiction
2712,historical
2713,memoir
2713,non-fiction
2713,humor
2714,urban-fantasy
2714,paranormal
2714,fantasy
2715,fiction
2715,classics
2715,brazil
2716,fiction
2716,humor
2716,childrens
2717,fiction
2717,classics
2717,literature
2718,fiction
2718,science-fiction
2718,dystopia
2719,young-adult
2719,paranormal
2719,fantasy
2720,romance
2720,dark
2720,contemporary
2721,humor
2721,fiction
2721,fantasy
2722,science-fiction
2722,fiction
2722,post-apocalyptic
2723,fantasy
2723,fiction
2723,horror
2724,romance
2724,new-adult
2724,contemporary
2725,historical-fiction
2725,young-adult
2725,fiction
2726,science-fiction
2726,fiction
2726,thriller
2727,fiction
2727,historical-fiction
2727,science-fiction
2728,classics
2728,fiction
2728,adventure
2729,fiction
2729,horror
2729,young-adult
2730,young-adult
2730,dystopia
2730,fantasy
2731,urban-fantasy
2731,fantasy
2731,paranormal
2732,chick-lit
2732,fiction
2732,romance
2733,vampires
2733,young-adult
2733,paranormal
2734,fantasy
2734,fiction
2734,humor
2735,historical-fiction
2735,fiction
2735,historical
2736,novels
2736,fiction
2736,historical-fiction
2737,fiction
2737,classics
2737,historical-fiction
2738,fiction
2738,africa
2738,historical-fiction
2739,fantasy
2739,young-adult
2739,romance
2740,historical-fiction
2740,fiction
2740,romance
2741,fantasy
2741,fiction
2741,epic-fantasy
2742,fiction
2742,young-adult
2742,science-fiction
2743,historical-fiction
2743,poetry
2743,young-adult
2744,fantasy
2744,young-adult
2744,fairy-tales
2745,non-fiction
2745,politics
2745,biography
2746,romantic-suspense
2746,mystery
2746,fiction
2747,classics
2747,fiction
2747,young-adult
2748,novels
2748,drama
2748,fiction
2749,fiction
2749,historical-fiction
2749,historical
2750,fiction
2750,contemporary
2750,crime
2751,fantasy
2751,middle-grade
2751,young-adult
2752,christian-fiction
2752,christian
2752,historical-fiction
2753,fiction
2753,historical-fiction
2753,science-fiction
2754,non-fiction
2754,science
2754,history
2755,young-adult
2755,dystopia
2755,romance
2756,young-adult
2756,fantasy
2756,dystopia
2757,young-adult
2757,romance
2757,contemporary
2758,vampires
2758,young-adult
2758,fantasy
2759,young-adult
2759,romance
2759,contemporary
2760,romance
2760,contemporary-romance
2760,contemporary
2761,fiction
2761,thriller
2761,contemporary
2762,young-adult
2762,fiction
2762,classics
2763,fantasy
2763,young-adult
2763,adventure
2764,mystery
2764,romantic-suspense
2764,fiction
2765,non-fiction
2765,politics
2765,economics
2766,fantasy
2766,young-adult
2766,magic
2767,fantasy
2767,fiction
2767,epic-fantasy
2768,young-adult
2768,dystopia
2768,fiction
2769,historical-fiction
2769,mystery
2769,young-adult
2770,fantasy
2770,science-fiction
2770,fiction
2771,non-fiction
2771,travel
2771,biography
2772,science-fiction
2772,fiction
2772,fantasy
2773,non-fiction
2773,memoir
